time_index,CA0,T_in,v,q1_dot,q2_dot,q3_dot,CA1_clean,CB1_clean,CC1_clean,T1_clean,CA2_clean,CB2_clean,CC2_clean,T2_clean,CA3_clean,CB3_clean,CC3_clean,T3_clean,CA_final_measured,CB_final_measured,CC_final_measured,T_out_final_measured
128,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68851850224328,0.1957829012995739,0.1957829012995739,1111.3697908613233,84.27504751135523,0.612476189552675,0.612476189552675,1139.3883292788657,83.24799107471827,1.656756009313098,1.656756009313098,1175.5644167781845,92.05514045602678,4.4394515286744705,6.271649059050414,1180.3856737181916
129,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68845945795296,0.19573359221219389,0.19573359221219389,1111.3695966967375,84.27458488636712,0.6117580618583627,0.6117580618583627,1139.3859197624965,83.24693131521555,1.6513819001547967,1.6513819001547967,1175.5531158657232,90.24608696417586,4.900222520435251,7.005666745383711,1180.3518646206383
130,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68842197542877,0.195701673968025,0.195701673968025,1111.369481620226,84.27428004383464,0.6112757095833885,0.6112757095833885,1139.3844036427695,83.2462064116504,1.6476420771367337,1.6476420771367337,1175.5457198204585,90.35844145405633,5.366341267704024,6.306059401802202,1180.4057701696838
131,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68839816816981,0.19568102975948048,0.19568102975948048,1111.3694137552502,84.27407934213525,0.610952406764695,0.610952406764695,1139.383453066547,83.24571136106202,1.6450484198451023,1.6450484198451023,1175.5409012757118,89.75001032918658,5.237366545133785,6.800878845186097,1180.7463424666316
132,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68838303880281,0.19566768778516835,0.19566768778516835,1111.3693739639402,84.27394729750982,0.6107361404398834,0.6107361404398834,1139.3828592612872,83.24537367701316,1.643255427122228,1.643255427122228,1175.5377759109213,91.41517739316949,5.310852623213816,6.399873489637712,1180.832539143898
133,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68837341905179,0.1956590715290903,0.1956590715290903,1111.3693507920595,84.27386047304049,0.6105917462257863,0.6105917462257863,1139.3824897418217,83.2451435169885,1.6420196819842985,1.6420196819842985,1175.5357576823076,89.19105633905431,5.263821415125749,6.732462054718007,1180.1885590206184
134,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68836729922278,0.19565351112319762,0.19565351112319762,1111.369337408196,84.27380340852521,0.6104955107144265,0.6104955107144265,1139.3822607208401,83.24498671598906,1.6411704288616769,1.6411704288616769,1175.5344601476274,91.45198954682765,4.164358870494846,6.071394626411314,1180.357186350592
135,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68836340386319,0.19564992524597893,0.19564992524597893,1111.3693297543473,84.27376591660519,0.6104314804695092,0.6104314804695092,1139.3821193895417,83.24487991251324,1.6405883649729882,1.6405883649729882,1175.5336296901396,89.95819041168818,4.789055835825986,6.925133730420397,1180.555724374498
136,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68836092308003,0.19564761426729024,0.19564761426729024,1111.3693254310647,84.27374129045474,0.6103889465414905,0.6103889465414905,1139.382032578807,83.2448071619133,1.6401904489991606,1.6401904489991606,1175.5331006225013,90.36115485637305,4.9384114885548644,6.339664346330545,1180.7081718783147
137,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68835934233081,0.19564612587401975,0.19564612587401975,1111.3693230271533,84.27372511793264,0.6103607354644458,0.6103607354644458,1139.3819795287154,83.24475759632372,1.639919082460925,1.639919082460925,1175.5327651804464,89.20705000098549,4.902362556726575,6.308416676182007,1180.301329542048
138,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68835833454155,0.1956451678653623,0.1956451678653623,1111.3693217178338,84.27371449823254,0.6103420515305935,0.6103420515305935,1139.381947293537,83.24472381497317,1.6397344458220782,1.6397344458220782,1175.532553578033,91.41370531954705,4.198028915447061,7.086397539598997,1180.5039069495067
139,84.884,1071.843,0.001485,248307.41,182511.407,246032.59199999998,84.68835769169321,0.19564455161231215,0.19564455161231215,1111.369321024639,84.27370752511227,0.6103296946275795,0.6103296946275795,1139.3819278313479,83.24470078085018,1.6396090957809424,1.6396090957809424,1175.5324208185564,91.65468751584564,5.036101292422965,6.6514639014495565,1180.742566812535
140,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,83.3690466708072,0.21930964327570082,0.21930964327570082,1105.4581212129806,84.03781273683265,0.6816440388330999,0.6816440388330999,1140.3504163178827,83.03294094913151,1.8370517698281668,1.8370517698281668,1180.311396404722,90.93584525969791,4.9365637057475515,5.55004879241937,1184.411556912996
141,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,82.36783266828522,0.2272912808887181,0.2272912808887181,1101.119373026109,83.58959484317724,0.7396946607418056,0.7396946607418056,1139.9497275218725,82.74278188067704,2.047614681046165,2.047614681046165,1183.8619345351078,90.76085277207419,6.2275384821004405,5.9594718668946935,1188.5117226211305
142,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,81.6068719763174,0.22684755792154904,0.22684755792154904,1097.938145233361,83.04751604524117,0.7802928977703429,0.7802928977703429,1138.848582317761,82.36966191134155,2.253319762131537,2.253319762131537,1186.3006375744546,89.05238828089615,5.754284523957783,6.815639527887745,1190.9489775713314
143,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,81.02790704095831,0.22212563050341982,0.22212563050341982,1095.6089057716038,82.48405720145227,0.8041765783967738,0.8041765783967738,1137.4563933437655,81.93206338765478,2.4397788432870233,2.4397788432870233,1187.8396312872974,88.68861736603843,5.630727096864461,6.4292313359155555,1191.8322955243616
144,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,80.58707450917413,0.21550823016740497,0.21550823016740497,1093.906318789299,81.94145221361094,0.8142151435249882,0.8142151435249882,1136.0136029406615,81.45552701398596,2.598043547073594,2.598043547073594,1188.705032074822,87.9386864588831,6.463318686624903,7.461108082009304,1192.863417730804
145,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,80.25122262022184,0.20834838710680212,0.20834838710680212,1092.6641418697936,81.44240328171719,0.8138301722288885,0.8138301722288885,1134.652609445432,80.96454902191043,2.7244041777165693,2.7244041777165693,1189.098221816039,87.88724888216686,6.783924508371253,7.4612069511418575,1192.7045129116268
146,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.99523239112901,0.20138841808255178,0.20138841808255178,1091.7597777564677,80.99725989767379,0.806219146420499,0.806219146420499,1133.43826518012,80.4791928418647,2.8191939918487976,2.8191939918487976,1189.1818488970882,85.35022867015846,5.377365863319858,6.060380772418031,1192.8128153733328
147,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.80003851054222,0.19500666659383872,0.19500666659383872,1091.1028900940235,80.60877666145734,0.7940454779418221,0.7940454779418221,1132.394460233509,80.01424642236904,2.8853612075578416,2.8853612075578416,1189.0787603384833,85.41193860217267,6.259265876558157,6.48392642827471,1193.6676462817932
148,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.65115276851567,0.18936605443773477,0.18936605443773477,1090.6269869503744,80.27523594095358,0.7793725443779895,0.7793725443779895,1131.521340411532,79.57959082888634,2.9272191073993454,2.9272191073993454,1188.8767825974392,86.2760511494142,5.937126322683973,7.047634345637791,1192.2327387740133
149,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.5375553738082,0.18450471536313223,0.18450471536313223,1090.2831900617578,79.99247295051946,0.7637112528254021,0.7637112528254021,1130.8062731579644,79.18103604128943,2.9495215151236334,2.9495215151236334,1188.6354478701767,83.39996049825976,5.802307250906293,6.979933004257812,1192.5978069426578
150,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.45085894923189,0.18039157102498501,0.18039157102498501,1090.03562083658,79.75516671137548,0.7481105134889908,0.7481105134889908,1130.2306729929144,78.82124742337358,2.956863063245198,2.956863063245198,1188.3927146686176,85.22534243868898,6.0541485347477835,6.842329770305012,1191.9130715404488
151,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.38467630158783,0.1769602903148633,0.1769602903148633,1089.8579846814878,79.55764203543357,0.7332552323443786,0.7332552323443786,1129.7741112270603,78.50059385707377,2.953341880525272,2.953341880525272,1188.1708379692523,84.019831799461,5.836359612907597,6.080425617047569,1192.792302696036
152,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.33414131987834,0.17412976133170577,0.17412976133170577,1089.731044139685,79.39434800550688,0.719555842296068,0.719555842296068,1129.4166674332394,78.21785658436733,2.9424095205337424,2.9424095205337424,1187.9811270330113,84.08760320016566,5.946676308760564,6.118956247661281,1191.3472006411305
153,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.29554538232526,0.17181610221618476,0.17181610221618476,1089.640751244823,79.26012473944546,0.7072235217284106,0.7072235217284106,1129.140162862069,77.97078974304026,2.9268420936507997,2.9268420936507997,1187.8276111308403,84.13318529758133,5.211671603295583,6.2805493424547505,1191.5558403184054
154,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.26606112753623,0.169939369770798,0.169939369770798,1089.5768685665375,79.15033388680527,0.6963302207072246,0.6963302207072246,1128.9287007054913,77.75654602775369,2.9087823402089237,2.9087823402089237,1187.7097527746246,83.68063928072017,5.807448075908616,6.3642163091870865,1191.267915949376
155,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.2435324285861,0.1684269732224337,0.1684269732224337,1089.5319522635505,79.06090359282325,0.6868548328874482,0.6868548328874482,1128.7687922864409,77.57198871565109,2.8898176888374176,2.8898176888374176,1187.624383941394,82.93064112558167,5.411149037218282,6.721480131480208,1191.4380984537606
156,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.22631460371882,0.16721507620472936,0.16721507620472936,1089.5006030556838,78.98832180289892,0.678717655763322,0.678717655763322,1128.649249825175,77.41391226275302,2.871071670337051,2.871071670337051,1187.5670366489746,83.23501866074548,5.64198618478039,5.7333894636654374,1191.0950442613291
157,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.2131527869914,0.16624880759680152,0.16624880759680152,1089.478915276928,78.92960026687548,0.6718053975802756,0.6718053975802756,1128.5609603925848,77.27919171690979,2.853295057697301,2.853295057697301,1187.5328180784045,83.03652422206191,5.289195951603025,7.041583241594594,1190.9791613077157
158,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.20308930782379,0.16548180345661304,0.16548180345661304,1089.4640722132383,78.88222375503352,0.6659887971365807,0.6659887971365807,1128.4966117388121,77.16487820054522,2.8369492623728974,2.8369492623728974,1187.5169539860303,81.82650508251933,4.572582490530774,6.142253297232392,1190.8947623213894
159,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.19539313618998,0.1648754085432851,0.1648754085432851,1089.4540493447378,78.84409367531096,0.6611346174323538,0.6611346174323538,1128.4504118265986,77.06825457565806,2.822278518495063,2.822278518495063,1187.5150981176043,81.98537751408719,4.420369956285402,6.318987037697726,1191.4056901183121
160,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.18950612014652,0.16439773989903408,0.16439773989903408,1089.447397081544,78.81347170084683,0.6571134507899135,0.6571134507899135,1128.4178252455342,76.9868625022705,2.8093698556914233,2.8093698556914233,1187.5234822499683,81.76376471289163,5.575536399405142,5.871880957484033,1190.9193546762385
161,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.1850020077154,0.16402273321148758,0.16402273321148758,1089.4430819846625,78.78892663731483,0.6538044747080853,0.6538044747080853,1128.39533789218,76.91850958724837,2.798201290451975,2.798201290451975,1187.5389622060623,83.05554533345254,5.364272746585791,6.642379361517304,1191.7414535166088
162,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.18155520507258,0.16372924005929698,0.16372924005929698,1089.4403709544576,78.76928620474466,0.6510980407176967,0.6510980407176967,1128.3802540758982,76.86126322569602,2.7886794153286654,2.7886794153286654,1187.5589997424368,81.69856073568083,5.023943755244499,6.1978894414039365,1190.7883143363013
163,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17891695193295,0.16350021074607746,0.16350021074607746,1089.4387469385317,78.75359441690446,0.6488967661201852,0.6488967661201852,1128.3705259820106,76.8134360407648,2.7806678856729357,2.7806678856729357,1187.5816082284198,82.80536582806334,4.866153853190506,5.888752649985006,1191.170055011648
164,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17689714895273,0.16332197669529708,0.16332197669529708,1089.4378477234857,78.74107463067315,0.647115627875248,0.647115627875248,1128.3646131273315,76.77356648522579,2.7740083648194545,2.7740083648194545,1187.6052810021479,82.03751474491995,5.486298960448574,6.279017332524754,1191.30864000276
165,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17535049314412,0.1631836339489823,0.1631836339489823,1089.4374216030092,78.73109798170108,0.6456814237696207,0.6456814237696207,1128.361368361787,76.74039712719191,2.76853540261456,2.76853540261456,1187.628914653842,82.30455924021344,5.353305777377001,5.810091610809897,1191.238005176047
166,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17416589767903,0.1630765222725991,0.1630765222725991,1089.43729536061,78.72315673367136,0.6445318624382025,0.6445318624382025,1128.3599466272922,76.71285235065571,2.76408656115031,2.76408656115031,1187.6517347418821,82.10980975482643,4.991838586971037,5.379377303824703,1191.7039244627122
167,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17325841625971,0.16299379077190249,0.16299379077190249,1089.4373512197203,78.71684198670468,0.6436144651604383,0.6436144651604383,1128.3597327695245,76.69001661083554,2.7605089107363145,2.7605089107363145,1187.6732281501481,82.23538095697273,5.776406406830708,6.254758561049743,1190.9231837453603
168,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17256307781973,0.16293003948055396,0.16293003948055396,1089.4375103089453,78.71182517519196,0.6428854035825485,0.6428854035825485,1128.36028500933,76.67111395242019,2.7576628257706206,2.7576628257706206,1187.6930840787986,80.66089902408753,5.784547257643834,6.3766189538147255,1190.9070185862574
169,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17203017863169,0.1628810262247553,0.1628810262247553,1089.4377208489816,78.7078428092965,0.6423083543275651,0.6423083543275651,1128.3612910930342,76.65548918988024,2.7554238296625484,2.7554238296625484,1187.7111442314435,81.83313048269328,5.204907753503964,6.447932814690295,1191.6975293136234
170,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17162168652597,0.16284342865448692,0.16284342865448692,1089.4379497519615,78.70468395954548,0.6418534202966902,0.6418534202966902,1128.3625345793625,76.64259093363461,2.753683078052034,2.753683078052034,1187.7273618910772,81.24620004327721,6.1508795819042605,6.334742798221804,1191.224833475369
171,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.1713084939191,0.16281465229140824,0.16281465229140824,1089.4381766793895,78.70218003873558,0.6414961464582365,0.6414961464582365,1128.363869142029,76.63195650036381,2.7523469331606214,2.7523469331606214,1187.7417690921445,80.74524060187781,4.684585086483473,6.392150280211944,1190.903856640511
172,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17106831882965,0.1627926765562329,0.1627926765562329,1089.4383898653155,78.70019649256959,0.6412166427725325,0.6412166427725325,1128.3651991490506,76.623198651532,2.7513359691606096,2.7513359691606096,1187.7544508686526,81.48300451677427,5.1946091070594145,6.374403651217823,1191.1598433611332
173,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17088410067996,0.16277593186753353,0.16277593186753353,1089.438583201943,78.69862606571499,0.6409988168161566,0.6409988168161566,1128.3664651131755,76.61599404683874,2.750583657257178,2.750583657257178,1187.7655254959304,81.25493164433581,4.731422654577888,6.395719719649549,1191.529543590496
174,79.333,1040.299,0.000886,171151.617,140361.299,230904.297,79.17074277398436,0.1627632019719384,0.1627632019719384,1089.4387542240518,78.69738336096025,0.6408297122583433,0.6408297122583433,1128.367632890797,76.61007326795884,2.7500349072066337,2.7500349072066337,1187.775129681335,82.75795330431288,4.988329888964619,5.58294633438908,1191.3654041231919
175,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,83.00320527338323,0.24326307828055976,0.24326307828055976,1153.8523022660793,79.15962965336645,0.667025800006885,0.667025800006885,1141.005647512715,76.63005230016809,2.7666205399301793,2.7666205399301793,1189.3836043874373,87.81232672577481,7.760309695400657,11.149073785604077,1198.8060463961913
176,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,85.58860425414659,0.6701364566838208,0.6701364566838208,1201.3531686909648,80.16593602097629,0.8247420144951408,0.8247420144951408,1162.9532745143106,76.78426578572576,2.8419918383029827,2.8419918383029827,1194.5647880572083,89.85158106897337,8.063990339908013,11.027197710376687,1204.185196094929
177,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,86.82349234990795,1.754152529828155,1.754152529828155,1234.455900760371,81.1896874994604,1.3037024107515616,1.3037024107515616,1187.995915781371,77.04088132174428,3.075877888053773,3.075877888053773,1203.5332256829968,91.74612982329185,10.81802035266573,11.972633862109621,1213.9457627731822
178,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,86.77233126704436,3.5904498498598327,3.5904498498598327,1255.64240956107,81.7695067929538,2.347690723808012,2.347690723808012,1211.781041942766,77.24199972454305,3.6160624672307264,3.6160624672307264,1215.1860488513482,91.06268726796603,9.944752666236164,12.266973126903954,1225.2576306725791
179,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,85.8203625543023,5.916650162157175,5.916650162157175,1268.0798050315525,81.60072240862691,4.126011848822473,4.126011848822473,1231.6386089125697,77.16613138206276,4.636632213200125,4.636632213200125,1227.8579015536357,93.7956867556935,12.079482304832508,15.428243540362955,1238.011975855552
180,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,84.46749671599986,8.32742544731069,8.32742544731069,1274.9659162805112,80.63476320144512,6.60777194347659,6.60777194347659,1246.5839374836542,76.61492597400365,6.275421348559165,6.275421348559165,1239.9349658111123,92.94500974187304,13.932689893024909,16.99300142962373,1250.886259348318
181,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,83.08343669708874,10.525884144071236,10.525884144071236,1278.7082814109142,79.05710769593429,9.56536629179389,9.56536629179389,1256.9836547835569,75.49778584081918,8.562929481085016,8.562929481085016,1250.3162459944326,91.72607651115895,15.884215857952048,19.903908856356672,1260.8438238988203
182,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,81.85357641905182,12.38268390965797,12.38268390965797,1280.7794743031434,77.15412917720938,12.694655162913767,12.694655162913767,1263.8854142993882,73.86215079161072,11.398886553175352,11.398886553175352,1258.5861994549361,89.04843482232945,18.69530847790829,21.997804133257702,1269.6219491278137
183,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,80.83642265076959,13.882467539382416,13.882467539382416,1281.9783311586882,75.18314511910376,15.735932062867217,15.735932062867217,1268.4027477726936,71.85491731059676,14.593624930173908,14.593624930173908,1264.879060078515,87.05030100549553,21.038320691709238,24.090931514914708,1275.5140668935062
184,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,80.02727969350452,15.063148081663979,15.063148081663979,1282.7140439842815,73.31579507582657,18.524407982861177,18.524407982861177,1271.4073000455048,69.65408287386906,17.93687659257603,17.93687659257603,1269.600017613976,84.90011770659144,23.542024429654415,27.56396997620731,1279.3341676516982
185,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,79.39744672312007,15.978997703955116,15.978997703955116,1283.1929886662203,71.64121897483116,20.98290613780393,20.98290613780393,1273.4804277345722,67.41620000580308,21.249501118866558,21.249501118866558,1273.1906154761336,80.90698884937855,26.22731199563881,29.534581289241313,1281.8199910878502
186,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,78.91320304253892,16.683422406502803,16.683422406502803,1283.5208032661228,70.1910533576894,23.094149114172833,23.094149114172833,1274.976747720489,65.2546402332505,24.403821163012644,24.403821163012644,1276.0103227671598,76.67889694819931,29.405781830658842,31.81011842070824,1285.2150306367419
187,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,78.54351732058646,17.222607638749675,17.222607638749675,1283.7537221650107,68.9635693649779,24.874884016575123,24.874884016575123,1276.1031734434082,63.23982963653753,27.321807995305065,27.321807995305065,1278.3096944143572,72.6158610944149,30.161840524528454,33.21008611933795,1286.8483368113689
188,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,78.2624304484143,17.63417843607324,17.63417843607324,1283.9234628387098,67.94044696776251,26.358044009036828,26.358044009036828,1276.9792624596425,61.40854226811621,29.96425852018962,29.96425852018962,1280.2473173149026,70.41328458819466,32.29032856332571,36.600860649774965,1288.48470787677
189,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,78.04920376711307,17.947854108013715,17.947854108013715,1284.049162544344,67.09678501728443,27.58212904586618,27.58212904586618,1277.6756135923763,59.77431014920213,32.319020947364855,32.319020947364855,1281.9177602726566,68.20912518211556,35.06959900963307,38.20028055560889,1289.6716864169805
190,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.88766713939795,18.18671826637092,18.18671826637092,1284.1431525254598,66.40651602081515,28.585483802051723,28.585483802051723,1278.2360717161569,58.335897784555655,34.39136845053367,34.39136845053367,1283.3760434496544,65.47099097601466,35.31708065035406,39.292100575160624,1290.9875274753576
191,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.76538022515582,18.368533374546573,18.368533374546573,1284.213827412239,65.84507289746742,29.40351883270456,29.40351883270456,1278.6898481328453,57.08334915365381,36.19701987566915,36.19701987566915,1284.6549058157605,64.3290658346105,36.811135103877476,40.10902074664467,1291.7167221638715
192,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.67284385201593,18.506895675962767,18.506895675962767,1284.2671381914495,65.39052557949175,30.067583510617247,30.067583510617247,1279.057899315166,56.00202083086974,37.75737887986979,37.75737887986979,1285.775564059922,63.47179735183392,38.909695824948436,42.03518715630241,1291.8513898222805
193,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.60283541446366,18.612181778829928,18.612181778829928,1284.3074194839119,65.02390973862167,30.604718410089266,30.604718410089266,1279.356219867905,55.07516739553008,39.09639986226519,39.09639986226519,1286.7537967481815,63.25625684908811,38.883675443252926,43.3332073355412,1293.2446648452894
194,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.54987641965523,18.692298186851314,18.692298186851314,1284.3378824110282,64.72915310098912,31.037848219368115,31.037848219368115,1279.5975459148256,54.28555090645917,40.23857988349341,40.23857988349341,1287.603059127885,59.37224276889871,39.76162314411018,43.9892236222395,1293.9594816022961
195,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.50981688447634,18.753264011770135,18.753264011770135,1284.3609297260048,64.49281924815396,31.38617343896199,31.38617343896199,1279.7922664115495,53.616411579493665,41.20771086236871,41.20771086236871,1288.3358751688525,59.844877959232726,39.456711560072016,44.83144588164192,1294.0535961106373
196,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.47951549495176,18.799659458090993,18.799659458090993,1284.3783695507489,64.30378478116431,31.665631180835767,31.665631180835767,1279.9489491023467,53.052025432666795,42.02614028334506,42.02614028334506,1288.9643145147465,60.44189605200833,41.48171594252942,45.18975879897131,1295.070632449274
197,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.45659538560467,18.834969076403258,18.834969076403258,1284.3915667468402,64.15290881689548,31.889357785741733,31.889357785741733,1280.0746803726154,52.57799616653672,42.71437065293273,42.71437065293273,1289.5000358236516,57.362209734412744,41.89995096969549,45.425966093306506,1295.3599034423994
198,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.43925847482174,18.861843665245956,18.861843665245956,1284.4015532295418,64.03272312707946,32.06812033144721,32.06812033144721,1280.175312781633,52.18137682389124,43.2908834032593,43.2908834032593,1289.9541629432808,57.341258448673656,42.55700300089988,44.579535173428326,1295.8429331050709
199,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.42614465987721,18.88229976494344,18.88229976494344,1284.4091097847197,63.93715492742615,32.21070284297498,32.21070284297498,1280.2556626522041,51.850683587492874,43.7721096939584,43.7721096939584,1290.337129246939,55.59696031996406,43.97306523145783,46.710872461208865,1296.0377316130596
200,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.41622517554485,18.897871478786556,18.897871478786556,1284.4148273704743,63.86128580536592,32.32424309366171,32.32424309366171,1280.3196761764907,51.57584285279018,44.172494980690374,44.172494980690374,1290.658550447048,57.01367726090801,43.31277194918837,46.29277266963613,1296.5134103944104
201,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.40872188512836,18.909725962260413,18.909725962260413,1284.4191533056576,63.80114596400608,32.41452115355606,32.41452115355606,1280.3705719987836,51.34809898754712,44.504620685547316,44.504620685547316,1290.9271460023745,56.90904072625763,43.217016560305396,47.27631121975949,1296.8343906436457
202,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.40304622045777,18.91875125754782,18.91875125754782,1284.4224261730453,63.75354092105249,32.48620342982467,32.48620342982467,1280.4109639870717,51.15990114104941,44.77935763290053,44.77935763290053,1291.1507094404633,55.94269225315844,42.882906931050286,47.65361681731695,1296.912170868339
203,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.39875299549496,18.92562309143953,18.92562309143953,1284.4249022317579,63.715906985009305,32.543047038995205,32.543047038995205,1280.4429663914518,51.0047813696659,45.00603385632436,45.00603385632436,1291.3361194827107,54.23801002345366,43.955420132396156,47.28724728731895,1297.1193018396261
204,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.395505473136,18.930855675666148,18.930855675666148,1284.4267754162208,63.686191664047264,32.58806962139228,32.58806962139228,1280.4682831601513,50.877232160878755,45.19260502974692,45.19260502974692,1291.48938139202,56.11706345792672,43.244276240686204,47.391084831274476,1296.697718914849
205,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.39304894398668,18.93484034294229,18.93484034294229,1284.4281924814504,63.66275533012521,32.62368953526087,32.62368953526087,1280.48828311423,50.7725885272159,45.34581982248068,45.34581982248068,1291.6156883794126,56.30670273747707,43.987089610661606,47.28426615516282,1296.9662032134809
206,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.39119074297149,18.937874933556593,18.937874933556593,1284.4292644721536,63.64429078731186,32.65184097158908,32.65184097158908,1280.5040626762257,50.68691780523289,45.47137537870716,45.47137537870716,1291.719494517356,54.866039018197256,43.918629551231184,48.09063811480156,1296.372170150906
207,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.38978513489663,18.94018614856879,18.94018614856879,1284.4300754068247,63.629757781556435,32.674068037736866,32.674068037736866,1280.5164978079056,50.616918873371034,45.57406018818026,45.57406018818026,1291.8045925355464,54.90423889664572,44.133996766014086,47.29818282567535,1297.2568986119818
208,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.38872188243452,18.94194655435968,18.94194655435968,1284.430688852096,63.618329885927174,32.69160134171154,32.69160134171154,1280.526286720564,50.559831521226634,45.65788306647456,45.65788306647456,1291.8741916978493,54.422201806818315,43.93020776902667,46.666612931650235,1296.7915510725566
209,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.38791759920126,18.94328751939583,18.94328751939583,1284.431152899139,63.60935157213381,32.70542011014322,32.70542011014322,1280.53398478924,50.51335603935825,45.72618796054683,45.72618796054683,1291.9309925041944,54.36834150033144,43.82930756307294,48.47850795765218,1296.7200092585333
