step_index,original_time_index,v,CA_feed_measured,CB_feed_measured,CC_feed_measured,T_feed_measured,F_A_feed,F_B_feed,F_C_feed,F_feed,z_A,z_B,z_C,P_cooler,T_cooler_out,beta_cooler,UA_required,Q_cooler,x_A_cooler,x_B_cooler,x_C_cooler,y_A_cooler,y_B_cooler,y_C_cooler,P_flash,T_flash_true,beta_flash,phase_state,K_A_flash,K_B_flash,K_C_flash,F_vap_true,F_vap_measured,F_liq_true,F_liq_measured,y_A_true,y_B_true,y_C_true,y_A_measured,y_B_measured,y_C_measured,x_A_true,x_B_true,x_C_true,x_A_measured,x_B_measured,x_C_measured,T_vap_true,T_vap_measured,T_liq_true,T_liq_measured
259,259.0,0.001458,32.36069262659606,28.75326057707983,25.13610506244561,1291.300489816817,0.04718188984957706,0.041922253921382394,0.036648441181045696,0.12575258495200514,0.375196182786895,0.33337091191709883,0.29143290529600624,2.0,361.5907432329758,0.35000000000582077,17.15419214429896,8059.427504389123,0.5239460617924656,0.09923870850921085,0.3768152296983235,0.09894640749438499,0.7681878610975892,0.13286573140802588,2.0,361.5907432329758,0.24462562400731258,two-phase,0.075,6.0,0.175,0.030762304564416844,0.03063541967361259,0.09499028038758829,0.09511639298637062,0.03636931513930796,0.8997346817328319,0.06389600312786017,0.034371966575536254,0.9019230537279145,0.06370497969654929,0.4849242018478712,0.14995578028584647,0.3651200178662824,0.48486742017428447,0.14875229879642543,0.3663802810292902,361.5907432329758,361.5537976991934,361.5907432329758,361.53611079712454
260,260.0,0.001458,32.08524335874541,28.054857190657245,25.874485433860023,1290.99055119008,0.04678028481705081,0.04090398178397826,0.037724999762567914,0.12540926636359698,0.3730209590846462,0.32616395079918603,0.3008150901161678,2.0,363.801283094111,0.35000000000582077,16.91320010939056,8011.6801928553505,0.5180220754699761,0.09583341787011684,0.3861445066599069,0.10373317151581397,0.7539206548040822,0.14234617368010383,2.0,363.801283094111,0.23541538664721884,two-phase,0.075,6.0,0.175,0.029523270930130237,0.029502175926214815,0.09588599543346674,0.0962454716277341,0.03576465597016919,0.8989042485527267,0.06533109547710411,0.03743509017328383,0.8979173743709311,0.064647535455785,0.4768620796287237,0.14981737476710327,0.373320545604173,0.47840406591006807,0.15014279381279208,0.3714531402771398,363.801283094111,363.83046437085363,363.801283094111,363.8192002715711
261,261.0,0.001458,32.38553873860188,27.455542701242408,26.06897603218656,1291.3921700468031,0.04721811548088155,0.040030181258411436,0.03800856705492801,0.125256863794221,0.376970283707998,0.3195847320924087,0.30344498419959337,2.0,365.9574899772782,0.35000000000582077,16.77150207434681,8007.3321165133475,0.5205619395038903,0.09272215096569796,0.3867159095304118,0.110300065805275,0.7409009541786558,0.14879898001606923,2.0,365.9574899772782,0.22662787561421283,two-phase,0.075,6.0,0.175,0.028386696947783112,0.028364011364934417,0.09687016684643787,0.09705481237229302,0.035771599830275114,0.8989137851657022,0.06531461500402264,0.037017880784996376,0.8967625742198726,0.06621954499513108,0.47695466438005424,0.14981896418686622,0.3732263714330795,0.47553507391495103,0.15036880271527805,0.374096123369771,365.9574899772782,366.0693986857633,365.9574899772782,366.24323728482466
262,262.0,0.001458,32.20351411228803,27.10802469713156,26.462952404163165,1291.358821482496,0.046952723575715956,0.03952350000841782,0.0385829846052699,0.12505920818940366,0.375443953751934,0.3160383036214255,0.30851774262664056,2.0,366.9771918694055,0.35000000000582077,16.65570922104422,7981.426776687754,0.517033162464832,0.09115087134259932,0.3918159661925687,0.11249256614581772,0.7336863921336048,0.1538210417205776,2.0,366.9771918694055,0.2221078991133254,two-phase,0.075,6.0,0.175,0.027776637995724426,0.027795984692657393,0.09728257019367924,0.09749854165434203,0.03543929227867182,0.8984573971229487,0.06610331059837939,0.03410400658364783,0.9001533387809532,0.06574265463539898,0.47252389705426884,0.14974289952217457,0.37773320342355654,0.4737189477925437,0.1481777497951732,0.37810330241228307,366.9771918694055,366.93051295060116,366.9771918694055,367.0073043436907
263,263.0,0.001458,32.78770758785346,27.08118820274796,25.473266536871105,1291.3560854223367,0.04780447766309035,0.039484372399606525,0.03714002261075807,0.12442887267345495,0.38419119803926927,0.31732484230751956,0.2984839596532111,2.0,366.8774794546172,0.35000000000582077,16.6612225402096,7978.524807666214,0.5292223953191311,0.0915749377585676,0.37920266692230137,0.11484754595175296,0.7365746650355974,0.14857778901264956,2.0,366.8774794546172,0.223260488914093,two-phase,0.075,6.0,0.175,0.02778005094810498,0.027733769892809994,0.09664882172534997,0.09683349045086216,0.03631369771630975,0.8996582972933955,0.06402800499029462,0.03531939337374623,0.9003129299984542,0.06436767662779952,0.48418263621910096,0.14994304954940643,0.3658743142314925,0.48551408752438774,0.14838126936522214,0.3661046431103901,366.8774794546172,366.9642570066698,366.8774794546172,367.03811556968026
264,264.0,0.001458,30.5407374361336,28.049876630959425,26.251745739341832,1290.4215708546558,0.04452839518188279,0.040896720127938845,0.03827504528796039,0.12370016059778202,0.3599703910382894,0.33061169791781286,0.3094179110438978,2.0,361.9660970726412,0.35000000000582077,16.693437310025633,7855.7189728120775,0.502217832896047,0.09819848808896349,0.3995836790149894,0.09579657044894636,0.7622362304511643,0.1419671990998893,2.0,361.9660970726412,0.24201464871293865,two-phase,0.075,6.0,0.175,0.029937250912806312,0.029979600613999777,0.0937629096849757,0.09385877046700546,0.03478483626324635,0.8975585733977662,0.06765659033898747,0.034308058009536915,0.8985831947243899,0.06710874726607333,0.4637978168150227,0.14959309555717878,0.38660908762779866,0.4649453305643689,0.14957339194623698,0.38548127748939415,361.9660970726412,361.8989821931282,361.9660970726412,362.0866643871604
265,265.0,0.001458,32.36671191975741,27.810088871677745,25.39462813070344,1290.7547263458075,0.0471906659790063,0.040547109574906155,0.03702536781456561,0.12476314336847807,0.37824204091774444,0.3249926899898111,0.2967652690924444,2.0,364.33880719005833,0.35000000000582077,16.833854554450063,7987.415993922501,0.5245453794130426,0.09518818805947807,0.3802664325274792,0.10653584085904767,0.7517724792827184,0.14169167985823392,2.0,364.33880719005833,0.2335724349541124,two-phase,0.075,6.0,0.175,0.029141231189104444,0.029229766546432296,0.09562191217937363,0.09511025525895059,0.03618638432690951,0.899483446276651,0.06433016939643961,0.03676992533820312,0.8990251405663684,0.06420493409542849,0.4824851243340789,0.14991390770509605,0.3676009679608252,0.48254598220264444,0.14970652857367234,0.3677474892236832,364.33880719005833,364.291046960725,364.33880719005833,364.37560819370776
266,266.0,0.001458,31.489150406552472,27.728604459565144,25.587051512093023,1291.0804358030853,0.045911181292753504,0.04042830530204598,0.03730592110463163,0.12364540769943111,0.3713132751711954,0.32696972782299294,0.3017169970058117,2.0,363.49272655811205,0.35000000000582077,16.682862526650002,7894.406272677952,0.5160577221884024,0.09624479443351545,0.3876974833780822,0.10250215928605566,0.7554588898257116,0.1420389508882327,2.0,363.49272655811205,0.23656786952051334,two-phase,0.075,6.0,0.175,0.029250530675449693,0.029264169846400186,0.09439487702398142,0.09441855722793777,0.035649509514348275,0.8987461074884281,0.0656043829972236,0.03519896096219004,0.8986636252887177,0.06613741374909239,0.47532679352704643,0.14979101791549518,0.37488218855745836,0.4752605348545261,0.14950441576620507,0.37523504937926894,363.49272655811205,363.41279291167956,363.49272655811205,363.39380698094897
267,267.0,0.001458,31.31740756031793,27.45027815427408,25.743872707237443,1291.530399670111,0.045660780222943544,0.040022505548931615,0.03753456640715219,0.12321785217902735,0.37056951907099844,0.32481093316560633,0.3046195477633952,2.0,364.1413915553037,0.35000000000582077,16.57263561718223,7862.797680176711,0.5141675413445674,0.0952452841969313,0.3905871744585013,0.10388747770948997,0.7511471383872448,0.14496538390326524,2.0,364.1413915553037,0.23380957919289358,two-phase,0.075,6.0,0.175,0.02880951416703055,0.02883991596072391,0.0944083380119968,0.09425081053664505,0.035462277623466265,0.8984889649730103,0.06604875740352331,0.03737542687246423,0.8958653412271488,0.06675923190038695,0.4728303683039023,0.14974816082599066,0.3774214708701071,0.4734014087137414,0.1494843371611718,0.37711425412508676,364.1413915553037,364.17565627522316,364.1413915553037,364.24736691638554
268,268.0,0.001458,32.985418398024095,27.89996993174981,25.70723290520616,1290.2266599233765,0.04809274002431913,0.040678156160491225,0.03748114557579058,0.12625204176060092,0.38092643377215685,0.32219800641026564,0.2968755598175776,2.0,365.2900161000458,0.35000000000582077,16.984974437110417,8084.383951224669,0.5269567535664335,0.09384531915868523,0.37919792727488133,0.10972726844365376,0.7462815684430902,0.14399116311325613,2.0,365.2900161000458,0.22978200382203795,two-phase,0.075,6.0,0.175,0.029010447142374496,0.029015073323578222,0.09724159461822643,0.09686823329149052,0.036280935675350845,0.8996133022157292,0.06410576210892005,0.03920911731250799,0.8964635190024559,0.06432736368503614,0.4837458090064357,0.149935550369833,0.3663186406237313,0.48449296825652144,0.1482149509163948,0.3672920808270838,365.2900161000458,365.4058130053024,365.2900161000458,365.140205065881
269,269.0,0.001458,32.48963691638436,26.903485286168355,25.57870393569375,1290.6481079274706,0.047369890624088404,0.03922528154723346,0.03729375033824149,0.12388892250956336,0.38235775777638054,0.3166165364317019,0.30102570579191756,2.0,367.0300957639487,0.35000000000582077,16.55606731584238,7930.580854869136,0.5264786393999764,0.09128960418895407,0.3822317564110695,0.11470469190781589,0.7350808391622492,0.15021446892993495,2.0,367.0300957639487,0.22244949484593235,two-phase,0.075,6.0,0.175,0.02755902822925923,0.027559035206633994,0.09632989428030414,0.09681592193171246,0.03610626589901379,0.8993734123811479,0.06452032171983826,0.03683786710367262,0.899037693063283,0.06412443983304437,0.48141687862054083,0.14989556871992366,0.36868755265953546,0.4809354451310248,0.14978549700993665,0.3692790578590387,367.0300957639487,367.01168447073695,367.0300957639487,367.19018327631636
270,270.0,0.001458,31.558396519125967,28.01488229347516,25.84123682742672,1291.508704797984,0.04601214212488566,0.04084569838388679,0.037676523294388156,0.12453436380316062,0.3694734587283281,0.32798736940149004,0.3025391718701818,2.0,363.1122324759474,0.35000000000582077,16.816871008068922,7948.663040947215,0.513997578909636,0.09676109216272842,0.3892413289276355,0.10107152125229302,0.7574075985535318,0.14152088019417525,2.0,363.1122324759474,0.238004391285358,two-phase,0.075,6.0,0.175,0.029639725451080564,0.02957556510504687,0.09489463835208005,0.09538685551483739,0.035533312481297895,0.8985865235814341,0.06588016393726813,0.03502828968533205,0.899263570321944,0.06570813999272397,0.47377749975581396,0.14976442059854164,0.37645807964564443,0.47355450569675317,0.14833242215756154,0.3781130721456853,363.1122324759474,362.98510755995613,363.1122324759474,363.13223300676924
271,271.0,0.001458,32.268279002493614,27.67266338122955,25.8872306777536,1290.1732591571872,0.04704715078563569,0.04034674320983269,0.03774358232816475,0.12513747632363312,0.37596371740757645,0.322419345468396,0.30161693712402765,2.0,365.0583177210693,0.35000000000582077,16.804655580464452,7993.188441224888,0.5204085678252831,0.09403713425671335,0.3855542979180036,0.10770899520690728,0.7465577377129036,0.1457332670801892,2.0,365.0583177210693,0.23037150150048546,two-phase,0.075,6.0,0.175,0.028828108314656813,0.02885548010722627,0.09630936800897631,0.09670208503997407,0.035833080274820996,0.8989982218289627,0.0651686978962163,0.03589632242875463,0.8982094706524572,0.06589420691878806,0.47777440364386753,0.14983303696509231,0.37239255939104016,0.47791021395653566,0.15004808833798497,0.3720416977054794,365.0583177210693,364.9500470388406,365.0583177210693,364.79329536633946
272,272.0,0.001458,33.72104752764572,26.833026833886585,25.957727109126683,1291.233811285263,0.04916528729530747,0.03912255312380664,0.03784636612510671,0.1261342065442208,0.3897855200608951,0.31016608575637133,0.30004839418273366,2.0,369.18086395128637,0.35000000000582077,16.774175792871958,8095.611770251707,0.5335171836586212,0.0883251486964681,0.37815766764491054,0.12285528766917687,0.7221563974327837,0.15498831489803938,2.0,369.18086395128637,0.213636079832213,two-phase,0.075,6.0,0.175,0.026946817418853998,0.026938952726239748,0.0991873891253668,0.0992633309828299,0.03643370047825548,0.8998231079488169,0.06374319157292745,0.03626097214412484,0.8988802499931585,0.06485877786271672,0.4857826730322175,0.14997051798801528,0.3642468089797673,0.48543684485988403,0.15058978328516848,0.36397337185494744,369.18086395128637,369.2203238934234,369.18086395128637,369.1468133417832
273,273.0,0.001458,31.43667566031656,27.7768587669321,24.885335538170214,1290.6874316761548,0.045834673112741545,0.040498660082187006,0.03628281921465217,0.12261615240958074,0.3738061602164594,0.3302881332216929,0.29590570656184756,2.0,362.5291540431332,0.35000000000582077,16.637509900951944,7842.646688038203,0.5207895330618164,0.09777595289896894,0.3814345140392147,0.10083703922188528,0.76209646810051,0.13706649267760473,2.0,362.5291540431332,0.2407180302834604,two-phase,0.075,6.0,0.175,0.02951591868897085,0.02970126404579703,0.09310023372060988,0.09347746426389875,0.03606608781500869,0.8993182321810287,0.06461568000396266,0.03688222831046553,0.8987415013465535,0.06437627034298105,0.4808811708367491,0.1498863720208103,0.36923245714244063,0.4813902209193649,0.14801540094606747,0.37059437813456775,362.5291540431332,362.7135656844726,362.5291540431332,362.5945488252255
274,274.0,0.001458,32.51879588957503,27.591175457052305,25.923027527866047,1291.5176723708648,0.0474124044070004,0.04022793381638226,0.0377957741356287,0.12543611235901136,0.37798049951756396,0.3207045647368732,0.3013149357455628,2.0,365.6498218944365,0.35000000000582077,16.82878807013267,8025.913584354397,0.522384283882111,0.09321420315356045,0.38440151296432845,0.10980204284451116,0.7431866648139248,0.14701129234156407,2.0,365.6498218944365,0.22802177545963787,two-phase,0.075,6.0,0.175,0.028602165046856396,0.02873716911665003,0.09683394731215497,0.096837448783321,0.03592606906202422,0.8991259317642813,0.06494799917369455,0.036024778493379546,0.8982390251087626,0.06573619639785779,0.4790142541743486,0.14985432196510134,0.37113142386055004,0.4797626276103643,0.15035053782319205,0.36988683456644356,365.6498218944365,365.689194394368,365.6498218944365,365.62611950713256
275,275.0,0.001458,31.76113496535767,28.39823000119712,25.82636524362457,1290.9183645558385,0.04630773477949149,0.041404619341745406,0.037654840525204625,0.12536719464644153,0.3693768127306971,0.3302667771940979,0.3003564100752049,2.0,362.3885034774812,0.35000000000582077,16.98027316221334,8002.195565674441,0.5147997010511732,0.09785099452535123,0.3873493044234755,0.09930573442503368,0.7618960878585667,0.13879817771639966,2.0,362.3885034774812,0.24097012644051574,two-phase,0.075,6.0,0.175,0.030209748745445762,0.030244717727666848,0.09515744590099576,0.09521533891371156,0.03564942361122859,0.8987459895095687,0.06560458687920276,0.03589982465303034,0.8984926825043567,0.06560749284261307,0.4753256481512576,0.14979099825208106,0.37488335359666136,0.4745316495526134,0.15018697855671,0.37528137189067656,362.3885034774812,362.3498138224161,362.3885034774812,362.4600040585806
276,276.0,0.001458,32.7899740782065,28.07134994520436,25.35686621239102,1290.4899374823974,0.04780778220602508,0.04092802822010796,0.03697031093766611,0.12570612136379916,0.3803138756279594,0.32558500553573205,0.29410111883630846,2.0,364.2233711990242,0.35000000000582077,16.988053968226456,8055.589909054907,0.5275761670893937,0.09542631539438502,0.37699751751622146,0.10682676291770578,0.7530225729350918,0.14015066414720248,2.0,364.2233711990242,0.23421298517496325,two-phase,0.075,6.0,0.175,0.029442005939381625,0.02937460813468186,0.09626411542441754,0.0959483292617592,0.036412116994004984,0.8997934653951175,0.06379441761087742,0.03577103604237629,0.9003570405010906,0.06387192345653313,0.4854948932416185,0.14996557756221376,0.3645395291961678,0.4847910259124233,0.14979234306737196,0.3654166310202048,364.2233711990242,364.29998959570923,364.2233711990242,364.138368782253
277,277.0,0.001458,32.82048133836662,28.302681650343548,25.804957824244443,1291.1031979889206,0.047852261791338536,0.041265309846200894,0.0376236285077484,0.12674120014528784,0.3775588501330572,0.3255871792195201,0.2968539706474227,2.0,364.1313968691835,0.35000000000582077,17.112346564709195,8114.836573444035,0.5238787955960953,0.09547851012525137,0.3806426942786534,0.10582180856292155,0.7529318503881774,0.1412463410489009,2.0,364.1313968691835,0.2343858765962068,two-phase,0.075,6.0,0.175,0.029706347296908582,0.029607210252337167,0.09703485284837926,0.09715041882682166,0.03615572590673926,0.8994413403058117,0.06440293378744905,0.0362049601778168,0.8996408970361369,0.06415414278604632,0.482076345435788,0.14990689005488603,0.36801676450932597,0.48244507791693303,0.14888563854083509,0.36866928354223194,364.1313968691835,364.1074470056248,364.1313968691835,364.00079863190473
278,278.0,0.001458,32.0122265668673,27.520711591415782,26.031831945468497,1291.0963399813063,0.046673826334492526,0.04012519750028421,0.03795441097649307,0.1247534348112698,0.3741285873619583,0.32163601395814584,0.30423539867989585,2.0,365.238189763606,0.35000000000582077,16.7283303106353,7965.864491240209,0.5176235759748349,0.09371002012814526,0.3886664038970199,0.10763789422766727,0.7449271453505104,0.1474349604218223,2.0,365.238189763606,0.22946553779183887,two-phase,0.075,6.0,0.175,0.028626614010347138,0.0287289091789948,0.09612682080092266,0.09614423492288432,0.03562024033541074,0.8987059094836365,0.06567385018095293,0.03569329279917619,0.8988487854530197,0.06545792174780408,0.4749365378321163,0.14978431825567431,0.3752791439122094,0.4750941665224388,0.1497395805196128,0.3751662529579484,365.238189763606,365.2003612418696,365.238189763606,365.23104522330124
279,279.0,0.001458,32.85720724321244,28.442158502867823,25.20479938837564,1290.706120011998,0.04790580816060375,0.04146866709718129,0.036748597508251685,0.12612307276603674,0.37983381715945747,0.3287952488606688,0.2913709339798736,2.0,363.20207897437456,0.35000000000582077,17.119811436338196,8088.444588598919,0.5282901820483863,0.09694804612675835,0.37476177182485537,0.10412913951218265,0.7593686253608914,0.13650223512692583,2.0,363.20207897437456,0.23840402034693398,two-phase,0.075,6.0,0.175,0.030068247605932057,0.03009194883221203,0.09605482516010468,0.09567944709612375,0.03654702134468604,0.8999787417695061,0.06347423688580789,0.03711737647194165,0.9008988864458748,0.06198373708218355,0.48729361795229803,0.14999645696871053,0.3627099250789914,0.4868796554520794,0.15142644890963772,0.3616938956382829,363.20207897437456,363.106233063805,363.20207897437456,363.20523554110355
280,280.0,0.001171,40.12959234309267,31.38717836479791,32.639324273433665,1302.9942516758465,0.04699175263376151,0.03675438586517835,0.03822064872419082,0.12196678722313067,0.38528318818296836,0.30134749551071216,0.31336931630631965,2.0,371.5674208199049,0.35000000000582077,16.092415318008612,7871.378070920643,0.5237398804442152,0.08464939060907034,0.3916107289467146,0.12814933113023777,0.7037868331791319,0.16806383569063033,2.0,371.5674208199049,0.20241656541475095,two-phase,0.075,6.0,0.175,0.02468809816437784,0.024723659646805573,0.09727868905875284,0.0972637478949895,0.03555302036513952,0.8986135902056092,0.06583338942925133,0.03513095269771508,0.8974898368446831,0.06737921045760181,0.4740402715471833,0.14976893170472289,0.37619079674809386,0.4733097183756092,0.14973460471507763,0.3769556769093131,371.5674208199049,371.7082657043295,371.5674208199049,371.5325823847987
281,281.0,0.001171,40.0072695179214,31.42973912142112,32.31628527681154,1303.078755855825,0.046848512605485955,0.03680422451118413,0.03784237005914631,0.12149510717581641,0.3855999940614164,0.30292762701895876,0.3114723789196248,2.0,371.1301223298336,0.35000000000582077,16.062813502791897,7845.520932527045,0.5248426378245926,0.08530570151976542,0.38985166065564186,0.12700651279072014,0.7070826315115625,0.16591085569771746,2.0,371.1301223298336,0.20445738124544732,two-phase,0.075,6.0,0.175,0.024840571447302378,0.024710561908736193,0.09665453572851403,0.09663141705657878,0.03566509140716239,0.8987675075049915,0.0655674010878462,0.03648072729496987,0.898124173277236,0.0653950994277942,0.4755345520770549,0.14979458457835546,0.3746708633445896,0.47634526148796635,0.14920725643430252,0.3744474820777311,371.1301223298336,370.87620153808405,371.1301223298336,371.2528514444978
282,282.0,0.001171,39.01174499104089,31.452171731944368,31.760899374458138,1299.2352361704634,0.04568275338450888,0.036830493098106855,0.037192013167490476,0.11970525965010621,0.3816269520490393,0.30767648143248627,0.3106965665184744,2.0,369.6405453282132,0.35000000000582077,15.86582233269096,7698.452418512834,0.5216700186934133,0.08738500354783414,0.39094497775875253,0.1215469711416531,0.7167892260697579,0.16166380278858886,2.0,369.6405453282132,0.21086539691896178,two-phase,0.075,6.0,0.175,0.025241697089407027,0.02531192745306868,0.09446356256069918,0.09497297465586524,0.03555753637143993,0.8986197924504834,0.06582267117807676,0.03577933849129713,0.897923228321192,0.06629743318751087,0.4741004849762581,0.14976996541590898,0.376129549607833,0.4748312584577635,0.1488705231915806,0.37629821835065597,369.6405453282132,369.7203312482411,369.6405453282132,369.5555245906993
283,283.0,0.001171,40.15983261195198,29.54649237260353,30.6265096713926,1295.3567777400417,0.047027163988595765,0.03459894256831873,0.035863642825200735,0.11748974938211523,0.4002661018166614,0.2944847763339048,0.3052491218494338,2.0,373.9530133846369,0.35000000000582077,15.431642481195174,7578.846881919221,0.5402257954352945,0.08161041024414564,0.3781637943205599,0.14034095652882872,0.6898228847803609,0.16983615869081045,2.0,373.9530133846369,0.19266571119078435,two-phase,0.075,6.0,0.175,0.022636246122332247,0.02266710523418869,0.09485350325978298,0.09510796106039625,0.03653021925962889,0.8999556659338255,0.06351411480654563,0.03562855411818894,0.9004093905154735,0.06396205536633746,0.48706959012258777,0.1499926109871856,0.36293779889022654,0.48760852128360893,0.14931357301644738,0.3630779056999436,373.9530133846369,373.90663889085715,373.9530133846369,373.9843299453701
284,284.0,0.001171,40.92603136874855,28.214257148733,28.886414726124297,1290.9177901106905,0.047924382732804555,0.03303889512116634,0.03382599164429155,0.11478926949826244,0.4174988040457038,0.28782215677107736,0.29467903918321886,2.0,376.29472603625754,0.35000000000582077,15.05023078754548,7428.7173847502745,0.5593816481091197,0.07872218813874547,0.3618961637521347,0.15400209364638892,0.6761506699392594,0.16984723641435154,2.0,376.29472603625754,0.1830996097123716,two-phase,0.075,6.0,0.175,0.021017870444300094,0.020947853779512898,0.09377139905396235,0.09377461881847153,0.037697052180138385,0.9015581832458281,0.06074476457403347,0.038535254955598716,0.9010454887489195,0.06041925629548179,0.5026273623854939,0.15025969720274981,0.3471129404117562,0.5019024591367808,0.15080394417877577,0.3472935966844434,376.29472603625754,376.2536919631124,376.29472603625754,376.3015230333739
285,285.0,0.001171,43.81393280617502,25.546828382426064,27.371001343893223,1286.9492769241067,0.051306115316030944,0.02991533603582092,0.03205144257369896,0.11327289392555083,0.4529425667340338,0.26409968880536344,0.2829577444606027,2.0,383.40131447798865,0.35000000000582077,14.701712524057022,7394.913723770987,0.5925302278804853,0.06946165827298181,0.33800811384653284,0.1937083388948927,0.6255703169309771,0.1807213441741302,2.0,383.40131447798865,0.1505785372282844,two-phase,0.075,6.0,0.175,0.017056466674924067,0.017032339033430058,0.09621642725062676,0.09628823952890983,0.03946799846963765,0.9039903841738959,0.05654161735646643,0.036906258611857166,0.9068600564146058,0.05623368497353707,0.5262399796231558,0.15066506403699553,0.32309495633984864,0.5254518052524818,0.1504688527172716,0.3240793420302465,383.40131447798865,383.57054599360043,383.40131447798865,383.24564288277503
286,286.0,0.001171,45.26346364370448,24.535646553161563,24.92053369121111,1282.0257254418962,0.05300351592677795,0.02873124211375219,0.029181944952408206,0.11091670299293835,0.4778677556810581,0.25903440454393417,0.26309783977500767,2.0,385.3465379752478,0.35000000000582077,14.45101693913907,7288.484959984263,0.6207700134357944,0.06741682720772812,0.31181315935647747,0.2124778484265939,0.61489561959108,0.17262653198232614,2.0,385.3465379752478,0.14290070298011415,two-phase,0.075,6.0,0.175,0.01585007482992742,0.01586261464219639,0.09506662816301092,0.09507923752813922,0.041299130904195,0.9065052441465412,0.05219562494926377,0.04031623085170446,0.9074966036007366,0.05218716554755885,0.5506550786806678,0.15108420734625186,0.2982607139730805,0.5512402690432557,0.14973934965969968,0.2990203812970446,385.3465379752478,385.2751248660278,385.3465379752478,385.21463495688096
287,287.0,0.001171,47.8777900319003,23.159683463256226,23.04587765748048,1278.481960278972,0.05606489212735524,0.02711998933547304,0.026986722736909642,0.11017160419973793,0.5088869544434628,0.24616133651194988,0.24495170904458735,2.0,389.2026329700245,0.35000000000582077,14.360424502444642,7303.723117364236,0.6515515023070879,0.06276034209369605,0.2856881555992159,0.2439385084152402,0.5867631832832765,0.16929830830148335,2.0,389.2026329700245,0.12494658117066137,two-phase,0.075,6.0,0.175,0.013765565286844533,0.013767731992259027,0.0964060389128934,0.0963473525123509,0.04315407969867013,0.9090528133328051,0.04779310696852473,0.04101676889033999,0.9119787495407309,0.04700448156892924,0.5753877293562784,0.151508802232845,0.27310346841087674,0.5735277085335647,0.15271484463625792,0.2737574468301774,389.2026329700245,389.13462605462166,389.2026329700245,389.20382407164936
288,288.0,0.001171,49.512981945707566,20.54356041228963,21.52928260239397,1274.0266899703474,0.057979701858423556,0.024056509242791155,0.02521078992740334,0.10724700102861806,0.5406183977391787,0.22430938872008044,0.23507221354074068,2.0,394.78723274399704,0.35000000000582077,13.900803002996895,7156.619459574677,0.6768301610003035,0.05553988334749311,0.2676299556522035,0.28765369454435413,0.5377384701208541,0.17460783533479177,2.0,394.78723274399704,0.09551075924537145,two-phase,0.075,6.0,0.175,0.010243242495032443,0.010234264154113703,0.09700375853358562,0.0966887600141287,0.0444756940965071,0.910867906039164,0.04465639986432876,0.04499585689018053,0.9102834737089541,0.04472066940086535,0.5930092545670482,0.15181131765961403,0.2551794277733378,0.5931579174094792,0.1519323775213942,0.2549097050691266,394.78723274399704,394.7741933201051,394.78723274399704,394.98535274386575
289,289.0,0.001171,50.93402889373035,19.525464591051893,19.24352036604573,1270.0292301230206,0.05964374783455824,0.022864319036121766,0.022534162348639548,0.10504222921931955,0.5678073311832234,0.21766787706288054,0.2145247917538961,2.0,396.8575514159804,0.35000000000582077,13.678980731028814,7062.0665395618735,0.704679172401231,0.05332290141734309,0.24199792618142585,0.313616768925736,0.5228799746848716,0.16350325638939242,2.0,396.8575514159804,0.08598927993443795,two-phase,0.075,6.0,0.175,0.009032505653277467,0.009029701378178406,0.09600972356604208,0.09596621621900256,0.046265512595721314,0.9133260258750399,0.04040846152923881,0.045975699533202186,0.9134970033593129,0.040527297107484796,0.6168735012506321,0.15222100430617666,0.2309054944431912,0.6172166817178227,0.15176776833262268,0.23101554994955462,396.8575514159804,396.8989361545616,396.8575514159804,396.9154783971703
290,290.0,0.001171,52.187253848596725,17.620063205118058,17.793923155104665,1267.7195729393886,0.06111127425670676,0.020633094013193246,0.02083668401462756,0.10258105228452756,0.5957364727279587,0.20113942637246043,0.2031241008995809,2.0,400.8037119741572,0.35000000000582077,13.350096228332294,6948.364309749191,0.7266434499844666,0.048292927827420354,0.22506362218811307,0.35262351497016825,0.48499720937966195,0.1623792756501698,2.0,400.8037119741572,0.06379036771249957,two-phase,0.075,6.0,0.175,0.006543683045565157,0.0065387364652722425,0.0960373692389624,0.09582240929767435,0.04748196028085854,0.9149966836553423,0.03752135606379918,0.04738166993843279,0.9164559800966258,0.03616234996494138,0.6330928037722149,0.15249944728249876,0.2144077489452864,0.6341588319089854,0.15198415775760207,0.2138570103334126,400.8037119741572,400.7595263959279,400.8037119741572,400.6311484916427
291,291.0,0.001171,52.77047952629027,16.039450873808164,16.289550569092437,1265.8416028017352,0.06179423152528591,0.01878219697322936,0.019075063716407242,0.0996514922149225,0.6201034239608949,0.18847883313900626,0.1914177429000989,2.0,403.75436095656397,0.35000000000582077,12.984887740773132,6796.5235790624865,0.7462133304899489,0.044587145718031275,0.2091995237920199,0.38589931183999704,0.45570625262998166,0.15839443553002133,2.0,403.75436095656397,0.046768179192440584,two-phase,0.075,6.0,0.175,0.004660518844701593,0.004662651906089539,0.09499097337022092,0.09463466730003425,0.04861068242287472,0.9165468599695281,0.03484245760759718,0.0480845168480258,0.9176401288500176,0.03427535430195669,0.6481424322676529,0.1527578099861201,0.1990997577462269,0.6496031465541046,0.15231588784520964,0.19808096560068586,403.75436095656397,403.5969750635104,403.75436095656397,403.44331215005207
